"parametr","(Intercept)","wind_speed_10m_z","wind_speed_100m_z","wind_gusts_10m_z","wind_dir_sin_z","wind_dir_cos_z","temperature_2m_z","relative_humidity_2m_z","dew_point_2m_z","apparent_temperature_z","precipitation_z","cloud_cover_z","pressure_msl_z","shortwave_radiation_z","is_day_z","sin_dzien_z","cos_dzien_z","sin_godzina_z","cos_godzina_z","polrocze_cieple_z"
"(Intercept)",1,-0.19089677572936,-0.134481757087635,-0.546406252675771,-0.00225338698878816,0.0302494970996653,0.00640806169460763,-0.0162846446815396,0.027600255983636,-0.0276508427636355,-0.0937196880924742,-0.0927419521946182,0.00768064440521775,-0.156493109606666,-0.00238591590882855,0.0298728725334762,0.0193011892529858,-0.206331371801548,0.0536999831263056,0.00789208015857269
"wind_speed_10m_z",-0.19089677572936,1,-0.676087224857319,-0.162547601407442,-0.142857487016554,-0.189026284480288,-0.332921474760445,-0.0248519734022159,-0.0750255623418806,0.475512899303666,0.0494419202356416,-0.123611993980117,-0.0286067171243231,-0.348168939298224,-0.00417185018789137,0.442750741364624,0.301065649593382,0.021465656804465,0.0276648812268596,0.00705491247765923
"wind_speed_100m_z",-0.134481757087635,-0.676087224857319,1,-0.0653052498937461,0.0665573929989554,0.294799286203523,0.0135194895824169,0.0814677762139455,-0.085446068163158,0.00196224206317381,-0.000400127823610823,0.213185781288537,-0.0060143139353772,0.473716612691384,0.0828218272747999,-0.533735659840117,-0.332556188406613,-0.0149932305429706,-0.067055358495658,-0.0204472980211502
"wind_gusts_10m_z",-0.546406252675771,-0.162547601407442,-0.0653052498937461,1,0.0519694014035617,-0.130681983885381,-0.0495582409934028,0.024269611596469,-0.0101233757804376,0.0647293807689908,-0.0703323597886849,-0.0457465781541904,0.0818913540007687,-0.102950256186391,-0.0344309699074795,0.0265442348656994,-0.0161891767642345,0.186493604967854,-0.0132891012110297,0.00957372148061577
"wind_dir_sin_z",-0.00225338698878816,-0.142857487016554,0.0665573929989554,0.0519694014035617,1,0.120783207451934,0.149528862287078,0.0295773303253496,0.043143375891436,-0.188313352632865,-0.118525678648914,-0.0714346649989326,-0.112794345091393,0.0521452714998681,-0.0062763231558552,0.0353386716470655,0.0441943716870067,0.0133263661922704,-0.00306091670000152,0.0206678008448974
"wind_dir_cos_z",0.0302494970996653,-0.189026284480288,0.294799286203523,-0.130681983885381,0.120783207451934,1,0.0395697459028633,0.045264244801887,-0.0586337325201754,0.0032258272598811,-0.0685919865503178,0.13670406721856,-0.219974079812657,0.0923702305181972,0.0174346848145826,-0.135052172987215,0.0377177754358112,0.0390903180893984,-0.0284085733099806,-0.0350745662423588
"temperature_2m_z",0.00640806169460763,-0.332921474760445,0.0135194895824169,-0.0495582409934028,0.149528862287078,0.0395697459028633,1,0.647906294099078,-0.500594410522948,-0.720648055346231,-0.0218590488140602,-0.0344321091027868,0.0284022671007094,0.100410585047463,-0.0468983782046452,-0.159751012951345,-0.188637432281205,-0.00602902048969777,-0.0377188872329316,-0.021197578049189
"relative_humidity_2m_z",-0.0162846446815396,-0.0248519734022159,0.0814677762139455,0.024269611596469,0.0295773303253496,0.045264244801887,0.647906294099078,1,-0.964785215484418,0.0386086355698973,-0.140576673471506,-0.100540346433924,0.0256481430937029,-0.0318342281406948,0.0249488602662933,-0.217040457013044,-0.232500528738318,-0.05613737073195,-0.0590374284908125,-0.0364729149059896
"dew_point_2m_z",0.027600255983636,-0.0750255623418806,-0.085446068163158,-0.0101233757804376,0.043143375891436,-0.0586337325201753,-0.500594410522948,-0.964785215484418,1,-0.233262351798992,0.110976076045787,0.0592292113530168,0.000237018327668593,0.111639252406799,-0.0403862334398115,0.190596495606897,0.198865977509231,0.0311659791134603,0.0666866384714147,0.0417847818292306
"apparent_temperature_z",-0.0276508427636355,0.475512899303665,0.00196224206317381,0.0647293807689908,-0.188313352632865,0.0032258272598811,-0.720648055346231,0.0386086355698973,-0.233262351798992,1,-0.0632984795667971,-0.0188098929657726,-0.0235990832545926,-0.241047673204153,0.0816274892475603,0.0995056383366515,0.111825969896549,-0.00563637411618853,-0.00816749789628424,-0.00985487912468626
"precipitation_z",-0.0937196880924742,0.0494419202356416,-0.000400127823610823,-0.0703323597886849,-0.118525678648914,-0.0685919865503178,-0.0218590488140602,-0.140576673471506,0.110976076045787,-0.0632984795667971,1,-0.0722697882974545,0.145996607887743,0.102360662758513,0.0220094936051384,0.0456620501598574,0.102047291121096,0.0707843556349517,0.062646634488042,0.00419776747133356
"cloud_cover_z",-0.0927419521946182,-0.123611993980117,0.213185781288537,-0.0457465781541904,-0.0714346649989326,0.13670406721856,-0.0344321091027868,-0.100540346433924,0.0592292113530168,-0.0188098929657726,-0.0722697882974545,1,0.0549506199468899,0.24804519878159,0.0498424994023654,-0.113104506378776,-0.0482097651517869,0.0136317572696714,0.108827199229565,-0.00736537533822555
"pressure_msl_z",0.00768064440521775,-0.0286067171243231,-0.0060143139353772,0.0818913540007687,-0.112794345091393,-0.219974079812657,0.0284022671007094,0.0256481430937029,0.000237018327668593,-0.0235990832545926,0.145996607887743,0.0549506199468899,1,-0.0463709614483066,-0.0128626384539056,0.0778333864134389,0.022972585028351,0.0301862511793746,0.00209425636553829,0.0200610993436225
"shortwave_radiation_z",-0.156493109606666,-0.348168939298224,0.473716612691384,-0.102950256186391,0.0521452714998681,0.0923702305181972,0.100410585047463,-0.0318342281406948,0.111639252406799,-0.241047673204153,0.102360662758513,0.24804519878159,-0.0463709614483066,1,0.126745852437729,-0.43802766569079,-0.0431619868315666,0.0010355936777166,0.388836244744457,-0.0128775493519117
"is_day_z",-0.00238591590882855,-0.00417185018789137,0.0828218272747999,-0.0344309699074795,-0.0062763231558552,0.0174346848145826,-0.0468983782046452,0.0249488602662933,-0.0403862334398115,0.0816274892475603,0.0220094936051384,0.0498424994023654,-0.0128626384539056,0.126745852437729,1,-0.103610251748761,0.188618463968074,-0.0593810201966635,0.768041747748522,0.0146405358713286
"sin_dzien_z",0.0298728725334762,0.442750741364624,-0.533735659840117,0.0265442348656994,0.0353386716470655,-0.135052172987215,-0.159751012951345,-0.217040457013044,0.190596495606897,0.0995056383366515,0.0456620501598574,-0.113104506378776,0.0778333864134389,-0.43802766569079,-0.103610251748761,1,0.436918278782998,0.0852788508079474,-0.0590658747940241,0.0109172495909938
"cos_dzien_z",0.0193011892529858,0.301065649593382,-0.332556188406613,-0.0161891767642345,0.0441943716870067,0.0377177754358112,-0.188637432281205,-0.232500528738318,0.198865977509231,0.111825969896549,0.102047291121096,-0.0482097651517869,0.022972585028351,-0.0431619868315666,0.188618463968074,0.436918278782998,1,0.0881183174571539,0.271836280716941,0.619438662633346
"sin_godzina_z",-0.206331371801548,0.021465656804465,-0.0149932305429706,0.186493604967855,0.0133263661922704,0.0390903180893984,-0.00602902048969777,-0.05613737073195,0.0311659791134603,-0.00563637411618853,0.0707843556349517,0.0136317572696714,0.0301862511793746,0.0010355936777166,-0.0593810201966635,0.0852788508079474,0.0881183174571539,1,-0.0147992356117516,-0.00357452383904283
"cos_godzina_z",0.0536999831263056,0.0276648812268596,-0.067055358495658,-0.0132891012110297,-0.00306091670000152,-0.0284085733099806,-0.0377188872329316,-0.0590374284908125,0.0666866384714148,-0.00816749789628424,0.062646634488042,0.108827199229565,0.00209425636553829,0.388836244744457,0.768041747748522,-0.0590658747940241,0.271836280716941,-0.0147992356117516,1,0.00773768996134286
"polrocze_cieple_z",0.00789208015857269,0.00705491247765923,-0.0204472980211502,0.00957372148061577,0.0206678008448974,-0.0350745662423588,-0.021197578049189,-0.0364729149059896,0.0417847818292306,-0.00985487912468626,0.00419776747133356,-0.00736537533822555,0.0200610993436225,-0.0128775493519117,0.0146405358713286,0.0109172495909938,0.619438662633346,-0.00357452383904283,0.00773768996134286,1
