"target","model","parametr","estimate","std_error","statistic","p_value"
"wind_speed_10m_next_event","GLMM FIRS miesiac","(Intercept)",-9.41745720531645,0.0736647556135546,-127.842102059232,0
"wind_speed_10m_next_event","GLMM FIRS miesiac","wind_speed_10m_z",8.88207321912207,0.146936283034523,60.4484681093724,0
"wind_speed_10m_next_event","GLMM FIRS miesiac","wind_speed_100m_z",1.06338859440584,0.10933857846673,9.72564861659896,2.3440666890917e-22
"wind_speed_10m_next_event","GLMM FIRS miesiac","wind_gusts_10m_z",-1.02353966088712,0.0685092875377482,-14.9401591765665,1.80543459780227e-50
"wind_speed_10m_next_event","GLMM FIRS miesiac","wind_dir_sin_z",-0.0114949848796003,0.0168330931207074,-0.682880133625568,0.494682588311698
"wind_speed_10m_next_event","GLMM FIRS miesiac","wind_dir_cos_z",-0.0666812099627688,0.0180954517795065,-3.68497071945375,0.000228728934064897
"wind_speed_10m_next_event","GLMM FIRS miesiac","temperature_2m_z",-0.72756230416124,0.50864491662022,-1.43039334590357,0.152604156966767
"wind_speed_10m_next_event","GLMM FIRS miesiac","relative_humidity_2m_z",0.348778937682529,0.115174662257429,3.02826099809147,0.00245965552723962
"wind_speed_10m_next_event","GLMM FIRS miesiac","dew_point_2m_z",-1.20322547238223,0.371214957560744,-3.24131732268718,0.00118978662602448
"wind_speed_10m_next_event","GLMM FIRS miesiac","apparent_temperature_z",1.81353696349547,0.486269437974466,3.72948991211473,0.000191867787238869
"wind_speed_10m_next_event","GLMM FIRS miesiac","precipitation_z",0.0553535752594477,0.0136845381584879,4.04497211512501,5.2329352351747e-05
"wind_speed_10m_next_event","GLMM FIRS miesiac","cloud_cover_z",0.0986387698465198,0.018484580248651,5.33627318119483,9.48764251583388e-08
"wind_speed_10m_next_event","GLMM FIRS miesiac","pressure_msl_z",-0.0474145411105252,0.015305639847651,-3.09784769421462,0.001949315820309
"wind_speed_10m_next_event","GLMM FIRS miesiac","shortwave_radiation_z",0.13781269335551,0.0337801991229757,4.07968860259845,4.50960693795188e-05
"wind_speed_10m_next_event","GLMM FIRS miesiac","is_day_z",0.0357527764023838,0.0292576223977761,1.22199869546137,0.221708120313548
"wind_speed_10m_next_event","GLMM FIRS miesiac","sin_dzien_z",-0.108561776557959,0.0285674926496083,-3.8001856827098,0.000144587707099185
"wind_speed_10m_next_event","GLMM FIRS miesiac","cos_dzien_z",-0.145443653289438,0.0558280282544181,-2.60520849181035,0.00918183686111104
"wind_speed_10m_next_event","GLMM FIRS miesiac","sin_godzina_z",0.192788929659843,0.0151062949786759,12.7621584201808,2.66707039476459e-37
"wind_speed_10m_next_event","GLMM FIRS miesiac","cos_godzina_z",-0.111236997434836,0.0317256079373349,-3.5062211464806,0.000454517412889097
"wind_speed_10m_next_event","GLMM FIRS miesiac","polrocze_cieple_z",0.0355502358590656,0.0446350868816747,0.796463910853529,0.425762443759205
