"target","model","parametr","estimate","std_error","statistic","p_value"
"wind_gusts_10m_next_event","GLMM RSI miesiac","(Intercept)",-10.3055429673388,0.148364848326368,-69.4608128784588,0
"wind_gusts_10m_next_event","GLMM RSI miesiac","wind_speed_10m_z",2.99710203297304,0.134119216646251,22.3465518806161,1.30436165425661e-110
"wind_gusts_10m_next_event","GLMM RSI miesiac","wind_speed_100m_z",1.76941008216488,0.113850136332645,15.5415719221895,1.81476898232402e-54
"wind_gusts_10m_next_event","GLMM RSI miesiac","wind_gusts_10m_z",5.69661269607989,0.145973266161285,39.0250409947377,0
"wind_gusts_10m_next_event","GLMM RSI miesiac","wind_dir_sin_z",-0.0115551680323736,0.0173362434373594,-0.666532405023357,0.505070858161003
"wind_gusts_10m_next_event","GLMM RSI miesiac","wind_dir_cos_z",-0.0206921097864327,0.0190307737824217,-1.08729734392332,0.27690542206033
"wind_gusts_10m_next_event","GLMM RSI miesiac","temperature_2m_z",-0.31871387749593,0.487675781836662,-0.653536405469233,0.513410527360443
"wind_gusts_10m_next_event","GLMM RSI miesiac","relative_humidity_2m_z",0.430999045481212,0.110323139768284,3.90669669469575,9.35664814481005e-05
"wind_gusts_10m_next_event","GLMM RSI miesiac","dew_point_2m_z",-1.81326803908097,0.345500405725563,-5.24823707593931,1.53561602780713e-07
"wind_gusts_10m_next_event","GLMM RSI miesiac","apparent_temperature_z",2.10234584566235,0.458665418024786,4.58361533929453,4.57004611195967e-06
"wind_gusts_10m_next_event","GLMM RSI miesiac","precipitation_z",0.173135453147011,0.0156154773765437,11.0874262100422,1.44382246444625e-28
"wind_gusts_10m_next_event","GLMM RSI miesiac","cloud_cover_z",0.195284128332441,0.0195124693879755,10.0081709008489,1.40322840249855e-23
"wind_gusts_10m_next_event","GLMM RSI miesiac","pressure_msl_z",-0.0577193462690914,0.0164966824121737,-3.49884569678674,0.000467276913703633
"wind_gusts_10m_next_event","GLMM RSI miesiac","shortwave_radiation_z",0.529704353745269,0.0338914154807125,15.6294550177971,4.58709449943914e-55
"wind_gusts_10m_next_event","GLMM RSI miesiac","is_day_z",0.0228181666335864,0.0319522648316078,0.714132996638604,0.475144943959796
"wind_gusts_10m_next_event","GLMM RSI miesiac","sin_dzien_z",-0.0949770086842051,0.0251606569625214,-3.77482228805393,0.000160121772125468
"wind_gusts_10m_next_event","GLMM RSI miesiac","cos_dzien_z",-0.178795142114908,0.0498843828639062,-3.58419071962249,0.000338124957645532
"wind_gusts_10m_next_event","GLMM RSI miesiac","sin_godzina_z",0.391554551067764,0.0164721366656375,23.7707201570629,6.7097406562581e-125
"wind_gusts_10m_next_event","GLMM RSI miesiac","cos_godzina_z",-0.221238369166373,0.0347981793980871,-6.35775701468263,2.04720960536991e-10
"wind_gusts_10m_next_event","GLMM RSI miesiac","polrocze_cieple_z",-0.0259884027640314,0.0347856450938513,-0.747101360170696,0.455002379233835
