"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-09-05 22:00:00,29.5,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,29.5221564285714,29.4893095238095,29.5405611294995,29.372435963598
2025-09-05 23:00:00,25.9,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,26.5959608730159,26.6521076190477,27.3149826617823,27.1877560930335
2025-09-06,24.8,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,24.2133808730159,24.3684787301587,24.8190312826257,24.6829410070288
2025-09-06 01:00:00,25.2,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,24.3328964285714,24.0291331746032,24.2431241484104,24.1092708068117
2025-09-06 02:00:00,25.2,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,25.2578868253968,25.1750919047619,25.2144714855753,25.0762491034825
2025-09-06 03:00:00,23.8,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,24.5442076190476,24.1226087301587,24.8055350848067,24.6922997854639
2025-09-06 04:00:00,23.8,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,24.4084299206349,23.8289503968254,24.1247386669478,24.0025725422306
2025-09-06 05:00:00,24.5,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,24.6099544444444,24.1257607936508,24.1991839778104,24.0806736443925
2025-09-06 06:00:00,27.7,32.0124699496944,25.4348116694186,25.4348116694186,25.4348116694186,26.1755398412698,26.0999608730158,25.2874753857747,25.2336305537727
2025-09-06 07:00:00,31,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.1744623809524,27.2565326984127,26.7700384959819,27.0533450502847
2025-09-06 08:00:00,32.4,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,32.3967581746032,32.1332050793651,30.6619210558489,31.2663453812705
2025-09-06 09:00:00,35.3,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,33.1583432539682,32.8781019047619,32.0560722827336,32.5439790011818
2025-09-06 10:00:00,35.3,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,35.4950608730159,35.3781742857143,34.7400006067334,35.0695418756191
2025-09-06 11:00:00,36,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,35.3979642857143,35.1952572222222,34.014683651491,34.4708421966433
