"target","model","wariant","CP","liczba_lisci","glebokosc","prog_decyzyjny","AUC_train","Brier_train","LogLoss_train","Accuracy_train","Sensitivity_train","Specificity_train","Precision_train","F1_train","AUC_test","Brier_test","LogLoss_test","Accuracy_test","Sensitivity_test","Specificity_test","Precision_test","F1_test","TP_test","TN_test","FP_test","FN_test"
"wind_speed_10m_next_event","Drzewo CV min","przyciete minimum CV","0.000173936717284772",31,10,0.05,NA,0.0208577005589765,0.0830400771040204,0.957909938525037,0.965152156815294,0.956689320437848,0.789732927402787,0.868675043221389,0.952629757430492,0.013725447570599,0.0570166886865928,0.971969556339335,0.914512922465209,0.974783370655243,0.639777468706537,0.752864157119476,460,10012,259,43
"wind_speed_10m_next_event","Drzewo duze","nieprzyciete","1e-04",51,10,0.05,NA,0.0206326118417717,0.0825494629576229,0.957909938525037,0.965152156815294,0.956689320437848,0.789732927402787,0.868675043221389,0.952593271061974,0.0137880335891597,0.0571842099861477,0.971969556339335,0.914512922465209,0.974783370655243,0.639777468706537,0.752864157119476,460,10012,259,43
"wind_speed_10m_next_event","Drzewo 1SE","przyciete regula 1SE","0.000615080565470789",5,4,0.05,NA,0.0239336945403936,0.106933789903648,0.971622912839934,0.901627442676508,0.983420090649074,0.901627442676508,0.901627442676508,0.900870311187108,0.0149092631956535,0.0723616397395842,0.981993688509374,0.807157057654076,0.990555934183624,0.807157057654076,0.807157057654076,406,10174,97,97
"wind_speed_10m_next_event","Model zerowy","bazowy","nie dotyczy",0,0,0.05,NA,0.123429657409784,0.412573353047026,0.144232740980545,1,0,0.144232740980545,0.25210385232806,0.5,0.0540221166665074,0.238885365826278,0.0466864674215704,1,0,0.0466864674215704,0.0892081227276758,503,0,10271,0
