"poziom","X.Intercept.","target","model","grupa"
"58",-0.0155908032860412,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"59",-0.0614106136849028,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"60",-0.0396509031898576,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"61",-0.0451170582546524,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"62",-0.132199630927409,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"63",-0.000709874420042872,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"64",-0.104205376971867,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"65",0.117351066010094,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"66",-0.0535211950528616,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"67",-0.0995243876222189,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"68",-0.127327189978156,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"69",-0.0011456414539815,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"70",-0.00993000641661714,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"71",-0.0903866693302008,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"72",-0.0164699676611065,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"73",0.108489988457071,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"74",0.0371705202287181,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"75",0.112048816502731,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"76",0.184182776464252,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"77",0.0521053011617753,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"78",0.0285275810799865,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"79",0.0945933241582352,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"80",0.0876450974010118,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"81",-0.0985739055337875,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"82",-0.000440663980606005,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"83",-0.0293022229026405,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"84",-0.0353693197678965,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"85",-0.027100099769469,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"86",-0.0039874636731297,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"87",-0.0396163044219257,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"88",-0.0136792754714692,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"89",-0.0119151361452616,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"90",0.0220354189028745,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"91",0.0474574746863716,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"92",0.0234332076136121,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"93",0.0187893663387408,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"94",0.0962526620139069,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"95",0.130770997602511,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"96",-0.000314394050473667,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"97",-0.0472339658758346,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"98",0.0351576260826977,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"99",-0.032344835505806,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"100",0.0202610606484146,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"101",0.0489400777334768,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"102",-0.0549964921359648,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"103",-0.0106602548940392,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"104",0.085376167813423,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"105",0.119196578207469,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"106",-0.035848943748816,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"107",0.0879744552672161,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"108",0.0389539501893965,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"109",-0.0709020772636839,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"110",-0.0139014780627367,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"111",-0.0415813121609544,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"112",0.0816137852500502,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"113",0.0237591306704898,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"114",-0.00280258388122987,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"115",0.0633196570426548,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"116",-0.0780549369747786,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"117",0.00690173992681952,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"118",-0.0404158858043225,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"119",0.00940825868533923,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"120",-0.045570968307411,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"121",-0.104542628310684,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"122",0.0422266578542018,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"123",0.121871190713839,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"124",-0.00809992848710486,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"125",0.0751341055975178,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"126",0.0324222733757219,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"127",-0.0890571933286722,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"128",-0.0310951592414274,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"129",-0.0616600274510893,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"130",-0.0729093798101438,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"131",-0.0970910776617509,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"132",0.0651646473964902,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"133",0.137683052584369,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"134",0.0182589884593197,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"135",0.0633785014480022,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"136",-0.0442559557172679,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"137",-0.0307288630759777,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"138",0.0948225006488572,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"139",-0.0862838063939425,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"140",0.0728438407003849,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"141",-0.00104840379775416,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"142",-0.0863961660302515,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"143",-0.0533329967130207,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"144",-0.10204528032717,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
