"poziom","X.Intercept.","target","model","grupa"
"66",-0.0100250991023823,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"67",-0.0302303948568312,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"68",-0.0361258569228144,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"69",0.020671297137161,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"70",0.0179041582664338,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"71",-0.0333386582732949,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"72",-0.0136490975178182,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"73",0.0311593430486012,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"74",-0.00112394608961031,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"75",0.0471083878145629,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"76",0.0663466202099019,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"77",0.022298120723635,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"78",0.0026981716915044,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"79",0.0467853869312285,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"80",0.0421683863100434,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"81",-0.019884652759893,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"82",0.0140051445561788,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"83",-0.0138489871975191,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"84",-0.0366956617023067,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"85",-0.0167518208745263,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"86",-0.000378756876097434,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"87",0.00148066076441479,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"88",-0.00164370750250117,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"89",-0.0209609885643452,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"90",-0.00492183540879259,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"91",0.00189595678976784,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"92",0.0187630304724304,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"93",0.000533803762738953,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"94",0.0317355280116641,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"95",0.0554170163577286,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"96",-0.00604617023748581,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"97",0.0139576263908473,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"98",0.0086645515050658,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"99",-0.00278004256321485,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"100",0.00263471484052466,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"101",0.0221791195569711,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"102",-0.0176168640761599,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"103",0.00285877785725557,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"104",-0.000620748525242412,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"105",0.0197812234833029,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"106",-0.0225084464774669,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"107",0.0411400845693543,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"108",0.0156736810313954,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
