"parametr","(Intercept)","wind_speed_10m_z","wind_speed_100m_z","wind_gusts_10m_z","wind_dir_sin_z","wind_dir_cos_z","temperature_2m_z","relative_humidity_2m_z","dew_point_2m_z","apparent_temperature_z","precipitation_z","cloud_cover_z","pressure_msl_z","shortwave_radiation_z","is_day_z","sin_dzien_z","cos_dzien_z","sin_godzina_z","cos_godzina_z","polrocze_cieple_z"
"(Intercept)",1,0.00665556665044252,-0.00565184540719914,0.00386346829534144,0.00803026889822856,0.00297949140104593,-0.0111598950129318,-0.00784688744432732,0.00744146506306718,0.00767140897465512,-0.00406006744060876,-0.00948726564013804,-0.00593875280618305,-0.0160143430408311,-0.000109377043936963,0.00277168707429787,0.00536487518617726,0.00597310320443782,0.000743667964559055,-0.00143572518946416
"wind_speed_10m_z",0.00665556665044252,1,-0.679630609839229,-0.203562340286413,-0.20896068483586,-0.141197035692151,-0.299328663379502,0.015576554692218,-0.114136996482967,0.493226082351832,0.0388072773179955,-0.11824951107969,-0.0511323721725918,-0.317730724517098,-0.0192051477494812,0.207348143097188,0.131466065969972,-0.016132521404143,0.0281676807431223,0.00705247851640568
"wind_speed_100m_z",-0.00565184540719914,-0.679630609839229,1,-0.0543008608299238,0.108727678611954,0.263270516257974,0.0167221939949209,0.0691380260530329,-0.0594498525439434,-0.00123562373312967,0.00549832452819219,0.226431313005254,0.0184010889208951,0.418728868952427,0.117919582428164,-0.246438374198783,-0.140339230034808,-0.0659982070993516,-0.0678923271360683,-0.00627175102460042
"wind_gusts_10m_z",0.00386346829534144,-0.203562340286413,-0.0543008608299238,1,0.0513678181438118,-0.0542769315470025,-0.00918062640973927,0.00700226187894205,0.00515470863379104,0.00578812026286628,-0.079210403220936,-0.0502312609644432,0.0509549362241522,-0.110205756465846,-0.0324010866373245,0.00868548874506505,-0.00895999377241632,0.043199925508431,0.00597783441892663,0.004671482729884
"wind_dir_sin_z",0.00803026889822856,-0.20896068483586,0.108727678611954,0.0513678181438118,1,0.0923180263812693,0.164808324019721,0.050736379113072,0.0039993684054671,-0.198151904807174,-0.0560223729718375,-0.0318803731256292,-0.0857401214613343,0.026543331945803,-0.00583358434777912,-0.0377845797793907,-0.0169730637213117,0.0562755474360629,-0.00494424663804354,-0.00588559020242985
"wind_dir_cos_z",0.00297949140104593,-0.141197035692151,0.263270516257974,-0.0542769315470025,0.0923180263812693,1,0.0556886100684324,0.0587812213893972,-0.0689082039823933,0.00312603008496567,-0.0283773812889674,0.0685166734956185,-0.147436536646362,0.0269731923591404,0.0165420672565128,-0.0624423488534348,0.0307557915805704,0.0994963442615309,-0.0226717351611612,-0.0141966018830528
"temperature_2m_z",-0.0111598950129318,-0.299328663379502,0.0167221939949209,-0.00918062640973927,0.164808324019721,0.0556886100684324,1,0.699665575152836,-0.579557646514019,-0.620268194565662,0.0133634002402038,-0.050762665416966,0.0434875448294847,0.0935684060618573,-0.0213625570241938,-0.104559767697835,-0.0955295768765368,-0.022937100329723,-0.0238486796778651,-0.0138038186377754
"relative_humidity_2m_z",-0.00784688744432732,0.015576554692218,0.0691380260530329,0.00700226187894205,0.050736379113072,0.0587812213893972,0.699665575152836,1,-0.971748089856873,0.103903057391526,-0.0687235658757973,-0.0739955225288098,0.0375427587168977,-0.0444339320665011,0.0372564826933898,-0.118619610761721,-0.113920808563998,-0.0939409878866066,-0.0613104562876207,-0.0045846207291123
"dew_point_2m_z",0.00744146506306718,-0.114136996482967,-0.0594498525439434,0.00515470863379104,0.0039993684054671,-0.0689082039823933,-0.579557646514019,-0.971748089856873,1,-0.274557749359964,0.0526133149153164,0.0493124281806837,-0.00682615242575685,0.127774214743406,-0.0444230666365995,0.0971699686625198,0.0957899489632911,0.0654614280296157,0.0691400441103873,0.00445552975968905
"apparent_temperature_z",0.00767140897465512,0.493226082351833,-0.00123562373312967,0.00578812026286628,-0.198151904807174,0.00312603008496567,-0.620268194565662,0.103903057391526,-0.274557749359964,1,-0.0653520286767137,0.0022980124437151,-0.0349244059731519,-0.269000470265957,0.0618893359476619,0.0749967802416528,0.0597044792468827,-0.0167602301934625,-0.0359479306168633,0.0118572752066604
"precipitation_z",-0.00406006744060876,0.0388072773179955,0.00549832452819219,-0.079210403220936,-0.0560223729718375,-0.0283773812889674,0.0133634002402038,-0.0687235658757973,0.0526133149153164,-0.0653520286767137,1,-0.0932668882959377,0.111878171060451,0.095350000059723,0.0160156993506518,0.0138227627932182,0.0433390294429046,0.0291661238527766,0.0639425731432702,-0.00152533535596679
"cloud_cover_z",-0.00948726564013804,-0.11824951107969,0.226431313005254,-0.0502312609644432,-0.0318803731256292,0.0685166734956185,-0.050762665416966,-0.0739955225288098,0.0493124281806837,0.0022980124437151,-0.0932668882959377,1,0.138646293388106,0.220685526061158,0.053093921317627,-0.0483544549569716,-0.0512950070757197,-0.0155773938368303,0.103929168581945,0.00390517792964261
"pressure_msl_z",-0.00593875280618305,-0.0511323721725918,0.0184010889208951,0.0509549362241522,-0.0857401214613343,-0.147436536646362,0.0434875448294847,0.0375427587168977,-0.00682615242575685,-0.0349244059731519,0.111878171060451,0.138646293388106,1,-0.018916338517652,-0.00655376487599784,0.052999141976386,0.0124047673193244,-0.0184845623217765,-0.00777876203839544,0.0107810074392368
"shortwave_radiation_z",-0.0160143430408311,-0.317730724517098,0.418728868952427,-0.110205756465846,0.026543331945803,0.0269731923591404,0.0935684060618573,-0.0444339320665011,0.127774214743406,-0.269000470265957,0.095350000059723,0.220685526061158,-0.018916338517652,1,0.148050553197466,-0.241245914485339,-0.0206682314614238,-0.0819571709713569,0.442743518747396,-0.00587082266971007
"is_day_z",-0.000109377043936963,-0.0192051477494812,0.117919582428164,-0.0324010866373245,-0.00583358434777912,0.0165420672565128,-0.0213625570241938,0.0372564826933898,-0.0444230666365995,0.0618893359476619,0.0160156993506518,0.053093921317627,-0.00655376487599784,0.148050553197466,1,-0.076097093524365,0.114566604843146,-0.0962296458414671,0.7281732331603,0.0106303504463165
"sin_dzien_z",0.00277168707429787,0.207348143097188,-0.246438374198783,0.00868548874506505,-0.0377845797793907,-0.0624423488534348,-0.104559767697835,-0.118619610761721,0.0971699686625198,0.0749967802416528,0.0138227627932182,-0.0483544549569716,0.052999141976386,-0.241245914485339,-0.076097093524365,1,0.167252309733033,0.0866487997001741,-0.0405708204581659,-0.00329392523952992
"cos_dzien_z",0.00536487518617726,0.131466065969972,-0.140339230034808,-0.00895999377241632,-0.0169730637213117,0.0307557915805704,-0.0955295768765368,-0.113920808563998,0.0957899489632911,0.0597044792468827,0.0433390294429046,-0.0512950070757197,0.0124047673193244,-0.0206682314614238,0.114566604843146,0.167252309733033,1,0.0817736462098092,0.179138760242456,0.759465213137636
"sin_godzina_z",0.00597310320443782,-0.016132521404143,-0.0659982070993516,0.043199925508431,0.0562755474360629,0.0994963442615309,-0.022937100329723,-0.0939409878866066,0.0654614280296157,-0.0167602301934625,0.0291661238527766,-0.0155773938368303,-0.0184845623217765,-0.0819571709713569,-0.0962296458414671,0.0866487997001741,0.0817736462098092,1,-0.0140395755813573,-0.0040298900341572
"cos_godzina_z",0.000743667964559055,0.0281676807431223,-0.0678923271360683,0.00597783441892663,-0.00494424663804354,-0.0226717351611612,-0.0238486796778651,-0.0613104562876207,0.0691400441103873,-0.0359479306168633,0.0639425731432702,0.103929168581945,-0.00777876203839544,0.442743518747396,0.7281732331603,-0.0405708204581659,0.179138760242456,-0.0140395755813573,1,0.00692901725112619
"polrocze_cieple_z",-0.00143572518946416,0.00705247851640568,-0.00627175102460042,0.00467148272988401,-0.00588559020242985,-0.0141966018830528,-0.0138038186377754,-0.0045846207291123,0.00445552975968905,0.0118572752066604,-0.00152533535596679,0.0039051779296426,0.0107810074392368,-0.00587082266971007,0.0106303504463165,-0.00329392523952992,0.759465213137636,-0.0040298900341572,0.00692901725112619,1
