"poziom","X.Intercept.","target","model","grupa"
"60",-0.331493931775189,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"61",2.38339981251972,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"62",2.50080317172947,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"63",1.53548666267183,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"64",0.0202446464192166,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"65",-0.596005114572961,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"66",2.93128215549829,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"67",0.416775670898647,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"68",-1.74787823324486,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"69",0.436264314194497,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"70",4.24189341714448,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"71",1.97995346299991,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"72",-1.00825278687159,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"73",1.26421732131192,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"74",2.33876453271308,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"75",3.19972250025082,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"76",6.6224940623242,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"77",4.0628807984833,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"78",3.6297299845852,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"79",0.73566645515088,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"80",2.52343514458913,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"81",1.93028885589113,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"82",0.242478046583257,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"83",-1.01171044939182,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"84",-4.73496238662141,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"85",-4.93950964022664,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"86",-3.48537941869597,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"87",-1.07437647144628,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"88",1.36577226123219,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"89",-1.28997540423351,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"90",-2.97483641727101,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"91",-1.50631340811619,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"92",-1.84516428324596,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"93",-0.798278372006585,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"94",0.341650094322634,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"95",3.02102421454616,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"96",0.490172416214414,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"97",2.18929921195211,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"98",-1.4626210753257,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"99",0.187312612737723,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"100",-3.12339925038446,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"101",-0.714822972086438,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"102",-2.45732771580519,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"103",-2.51107865134698,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"104",-1.14278729220425,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"105",-1.0860501935768,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"106",-3.35396247389265,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"107",-2.52302330368958,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"108",0.352494581317902,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"109",-1.64147652750858,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"110",-1.60627123639356,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"111",-3.19899632639501,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"112",-4.80445190113001,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"113",-1.65876484010978,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"114",-4.01343301638783,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"115",-6.37218752109887,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"116",-4.90802461025877,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"117",-5.41048584103978,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"118",-7.41168660786321,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"119",-4.14498135863484,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"120",-2.75217202889406,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"121",-2.48263151879418,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"122",-2.74227054076793,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"123",-4.49813443513303,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"124",-3.52747426581704,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"125",-4.32399397729592,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"126",-2.20397535295913,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"127",-3.35930613415123,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"128",-4.09563108448241,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"129",-6.24975483458701,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"130",-6.1202496565565,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"131",-6.62145355551198,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"132",-3.67929708375083,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"133",-1.9680684691923,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"134",-4.50740725734646,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"135",-4.85961733497549,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"136",-1.15771810763251,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"137",-1.00825278687159,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"138",-3.2371877805957,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"139",-3.42437305612282,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"140",-3.94899476032894,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"141",-5.88528577165894,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"142",-6.23498118563694,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"143",-2.52082297299492,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
