"poziom","X.Intercept.","target","model","grupa"
"59",-0.0248314198751194,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"60",-0.00172325639835733,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"61",0.00829762925000644,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"62",-0.037232232049889,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"63",0.00372026961027521,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"64",-0.0533198005930666,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"65",0.0515718812242887,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"66",-0.00961363583898094,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"67",-0.0279286470472537,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"68",-0.0332616025388252,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"69",0.0182297029873302,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"70",0.0157022848884526,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"71",-0.0305742007413682,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"72",-0.0126935182618367,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"73",0.0279649370427086,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"74",-0.00126970488728276,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"75",0.0423283817163681,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"76",0.0598338214935165,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"77",0.0199190585514189,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"78",0.00219357895845049,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"79",0.0421006842318638,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"80",0.0378797616489555,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"81",-0.0181544610380558,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"82",0.012645703041181,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"83",-0.0124459820313794,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"84",-0.0329871918444603,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"85",-0.0149396441956887,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"86",-0.000182065821751871,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"87",0.00173163166862708,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
